products,City,Demand
Sheath dress,Windsor,4
Sheath dress,Winnipeg,4
Sheath dress,Wollongong,2
Sheath dress,Wuppertal,1
Shift dress,Adelaide,5
Shift dress,Albuquerque,2
Shift dress,Albury-Wodonga,2
Shift dress,Arlington,3
Shift dress,Atlanta,3
Shift dress,Austin,3
Shift dress,Ballarat,4
Shift dress,Baltimore,2
Shift dress,Barrie,7
Shift dress,Belfast,5
Shift dress,Bendigo,5
Shift dress,Berlin,5
Shift dress,Bielefeld,3
Shift dress,Birmingham,4
Shift dress,Bochum,5
Shift dress,Bonn,4
Shift dress,Boston,8
Shift dress,Bremen,5
Shift dress,Brisbane,5
Shift dress,Bristol,7
Shift dress,Cairns,3
Shift dress,Calgary,10
Shift dress,Canberra,5
Shift dress,Cardiff,6
Shift dress,Charlotte,1
Shift dress,Chicago,28
Shift dress,Cologne,6
Shift dress,Colorado Springs,4
Shift dress,Columbus,3
Shift dress,Darwin,6
Shift dress,Detroit,1
Shift dress,Dortmund,1
Shift dress,Dresden,5
Shift dress,Duisburg,2
Shift dress,Düsseldorf,5
Shift dress,Edinburgh,5
Shift dress,Edmonton,4
Shift dress,El Paso,1
Shift dress,Essen,4
Shift dress,Fort Worth,14
Shift dress,Frankfurt,23
Shift dress,Fresno,1
Shift dress,Geelong,7
Shift dress,Glasgow,4
Shift dress,Gold Coast,3
Shift dress,Halifax,5
Shift dress,Hamburg,6
Shift dress,Hamilton,2
Shift dress,Hanover,5
Shift dress,Hobart,5
Shift dress,Houston,3
Shift dress,Hull,5
Shift dress,Indianapolis,2
Shift dress,Jacksonville,1
Shift dress,Kansas City,2
Shift dress,Kelowna,3
Shift dress,Kitchener,8
Shift dress,Las Vegas,1
Shift dress,Launceston,1
Shift dress,Leeds,5
Shift dress,Leicester,7
Shift dress,Leipzig,5
Shift dress,Liverpool,4
Shift dress,London,8
Shift dress,Long Beach,3
Shift dress,Los Angeles,4
Shift dress,Mackay,4
Shift dress,Manchester,6
Shift dress,Melbourne,4
Shift dress,Mesa,2
Shift dress,Miami,3
Shift dress,Milwaukee,1
Shift dress,Minneapolis,1
Shift dress,Montreal,7
Shift dress,Munich,4
Shift dress,Münster,8
Shift dress,New Orleans,2
Shift dress,New York,13
Shift dress,Newcastle,3
Shift dress,Newcastle upon Tyne,1
Shift dress,Nottingham,4
Shift dress,Nuremberg,4
Shift dress,Oakland,3
Shift dress,Oklahoma City,1
Shift dress,Oshawa,8
Shift dress,Ottawa,6
Shift dress,Oxford,4
Shift dress,Perth,6
Shift dress,Philadelphia,2
Shift dress,Phoenix,7
Shift dress,Plymouth,9
Shift dress,Portsmouth,40
Shift dress,Quebec City,3
Shift dress,Raleigh,1
Shift dress,Regina,7
Shift dress,Sacramento,2
Shift dress,San Antonio,1
Shift dress,San Diego,1
Shift dress,San Francisco,15
Shift dress,San Jose,1
Shift dress,Saskatoon,3
Shift dress,Seattle,2
Shift dress,Sheffield,5
Shift dress,Southampton,5
Shift dress,St. John's,7
Shift dress,Stuttgart,2
Shift dress,Sydney,6
Shift dress,Toowoomba,1
Shift dress,Toronto,4
Shift dress,Townsville,4
Shift dress,Tucson,1
Shift dress,Vancouver,1
Shift dress,Victoria,9
Shift dress,Washington,1
Shift dress,Wichita,1
Shift dress,Windsor,4
Shift dress,Winnipeg,9
Shift dress,Wollongong,6
Shift dress,Wuppertal,4
Short stories,Adelaide,11
Short stories,Albury-Wodonga,6
Short stories,Arlington,3
Short stories,Atlanta,3
Short stories,Ballarat,5
Short stories,Baltimore,5
Short stories,Barrie,8
Short stories,Belfast,7
Short stories,Bendigo,5
Short stories,Berlin,4
Short stories,Bielefeld,5
Short stories,Birmingham,1
Short stories,Bochum,7
Short stories,Bonn,4
Short stories,Boston,21
Short stories,Bremen,1
Short stories,Brighton,8
Short stories,Brisbane,3
Short stories,Bristol,5
Short stories,Cairns,12
Short stories,Calgary,3
Short stories,Canberra,2
Short stories,Cardiff,3
Short stories,Charlotte,1
Short stories,Chicago,37
Short stories,Cleveland,3
Short stories,Cologne,3
Short stories,Colorado Springs,3
Short stories,Columbus,3
Short stories,Dallas,1
Short stories,Darwin,6
Short stories,Denver,3
Short stories,Detroit,4
Short stories,Dortmund,5
Short stories,Dresden,4
Short stories,Duisburg,9
Short stories,Düsseldorf,3
Short stories,Edinburgh,3
Short stories,Edmonton,3
Short stories,El Paso,1
Short stories,Essen,3
Short stories,Fort Worth,11
Short stories,Frankfurt,29
Short stories,Fresno,1
Short stories,Geelong,9
Short stories,Glasgow,4
Short stories,Gold Coast,6
Short stories,Halifax,9
Short stories,Hamburg,5
Short stories,Hamilton,2
Short stories,Hanover,4
Short stories,Hobart,6
Short stories,Hull,6
Short stories,Indianapolis,3
Short stories,Jacksonville,2
Short stories,Kansas City,1
Short stories,Kelowna,3
Short stories,Kitchener,5
Short stories,Launceston,6
Short stories,Leeds,7
Short stories,Leicester,5
Short stories,Leipzig,6
Short stories,Liverpool,7
Short stories,London,9
Short stories,Los Angeles,3
Short stories,Louisville,3
Short stories,Mackay,2
Short stories,Manchester,3
Short stories,Melbourne,5
Short stories,Miami,1
Short stories,Minneapolis,1
Short stories,Montreal,4
Short stories,Munich,6
Short stories,Münster,6
Short stories,Nashville,1
Short stories,New Orleans,2
Short stories,New York,9
Short stories,Newcastle,6
Short stories,Newcastle upon Tyne,7
Short stories,Nottingham,1
Short stories,Nuremberg,5
Short stories,Oklahoma City,1
Short stories,Omaha,1
Short stories,Oshawa,2
Short stories,Ottawa,9
Short stories,Oxford,5
Short stories,Perth,2
Short stories,Philadelphia,1
Short stories,Phoenix,5
Short stories,Plymouth,4
Short stories,Portland,3
Short stories,Portsmouth,49
Short stories,Quebec City,4
Short stories,Raleigh,2
Short stories,Regina,1
Short stories,Sacramento,1
Short stories,San Antonio,1
Short stories,San Diego,1
Short stories,San Francisco,25
Short stories,San Jose,1
Short stories,Saskatoon,5
Short stories,Seattle,3
Short stories,Sheffield,3
Short stories,Southampton,8
Short stories,St. John's,5
Short stories,Stuttgart,3
Short stories,Sydney,2
Short stories,Toowoomba,6
Short stories,Toronto,6
Short stories,Townsville,3
Short stories,Tucson,2
Short stories,Tulsa,1
Short stories,Vancouver,5
Short stories,Victoria,6
Short stories,Virginia Beach,3
Short stories,Washington,1
Short stories,Wichita,5
Short stories,Windsor,3
Short stories,Winnipeg,7
Short stories,Wollongong,8
Short stories,Wuppertal,7
Shower,Adelaide,4
Shower,Albuquerque,3
Shower,Albury-Wodonga,2
Shower,Arlington,3
Shower,Atlanta,3
Shower,Austin,1
Shower,Ballarat,5
Shower,Baltimore,5
Shower,Barrie,3
Shower,Belfast,5
Shower,Bendigo,6
Shower,Berlin,7
Shower,Bielefeld,4
Shower,Birmingham,6
Shower,Bochum,4
Shower,Bonn,5
Shower,Boston,13
Shower,Bremen,1
Shower,Brighton,3
Shower,Brisbane,4
Shower,Bristol,4
Shower,Cairns,1
Shower,Calgary,4
Shower,Canberra,3
Shower,Cardiff,7
Shower,Charlotte,1
Shower,Chicago,39
Shower,Cleveland,1
Shower,Cologne,3
Shower,Colorado Springs,2
Shower,Columbus,2
Shower,Dallas,4
Shower,Darwin,3
Shower,Denver,2
Shower,Detroit,1
Shower,Dortmund,5
Shower,Dresden,2
Shower,Duisburg,4
Shower,Düsseldorf,3
Shower,Edinburgh,1
Shower,Edmonton,3
Shower,El Paso,2
Shower,Essen,1
Shower,Fort Worth,7
Shower,Frankfurt,22
Shower,Fresno,2
Shower,Geelong,5
Shower,Glasgow,3
Shower,Halifax,3
Shower,Hamburg,4
Shower,Hamilton,6
Shower,Hanover,6
Shower,Hobart,3
Shower,Hull,3
Shower,Indianapolis,2
Shower,Jacksonville,1
Shower,Kansas City,1
Shower,Kelowna,6
Shower,Kitchener,3
Shower,Las Vegas,3
Shower,Launceston,1
Shower,Leeds,7
Shower,Leicester,5
Shower,Leipzig,6
Shower,Liverpool,5
Shower,London,9
Shower,Long Beach,3
Shower,Los Angeles,3
Shower,Louisville,2
Shower,Mackay,5
Shower,Manchester,6
Shower,Melbourne,4
Shower,Memphis,2
Shower,Mesa,2
Shower,Miami,2
Shower,Milwaukee,1
Shower,Minneapolis,5
Shower,Montreal,2
Shower,Munich,6
Shower,Münster,3
Shower,Nashville,1
Shower,New Orleans,1
Shower,New York,10
Shower,Newcastle,5
Shower,Newcastle upon Tyne,4
Shower,Nottingham,5
Shower,Nuremberg,9
Shower,Oakland,1
Shower,Oklahoma City,1
Shower,Omaha,1
Shower,Oshawa,5
Shower,Ottawa,7
Shower,Oxford,5
Shower,Perth,5
Shower,Philadelphia,2
Shower,Phoenix,3
Shower,Plymouth,4
Shower,Portland,3
Shower,Portsmouth,35
Shower,Quebec City,4
Shower,Regina,7
Shower,San Antonio,1
Shower,San Diego,3
Shower,San Francisco,26
Shower,Saskatoon,5
Shower,Seattle,2
Shower,Sheffield,3
Shower,Southampton,4
Shower,St. John's,6
Shower,Stuttgart,3
Shower,Sydney,1
Shower,Toowoomba,5
Shower,Toronto,3
Shower,Townsville,3
Shower,Tucson,2
Shower,Tulsa,2
Shower,Vancouver,4
Shower,Victoria,5
Shower,Virginia Beach,3
Shower,Wichita,3
Shower,Windsor,5
Shower,Winnipeg,1
Shower,Wollongong,7
Shower,Wuppertal,5
Shower curtain,Adelaide,1
Shower curtain,Albuquerque,2
Shower curtain,Albury-Wodonga,3
Shower curtain,Arlington,1
Shower curtain,Atlanta,2
Shower curtain,Austin,2
Shower curtain,Ballarat,10
Shower curtain,Baltimore,3
Shower curtain,Barrie,1
Shower curtain,Belfast,4
Shower curtain,Bendigo,5
Shower curtain,Berlin,4
Shower curtain,Bielefeld,2
Shower curtain,Birmingham,2
Shower curtain,Bochum,7
Shower curtain,Bonn,3
Shower curtain,Boston,24
Shower curtain,Bremen,4
Shower curtain,Brighton,2
Shower curtain,Brisbane,7
Shower curtain,Bristol,3
Shower curtain,Cairns,2
Shower curtain,Calgary,8
Shower curtain,Canberra,4
Shower curtain,Cardiff,2
Shower curtain,Charlotte,2
Shower curtain,Chicago,28
Shower curtain,Cleveland,2
Shower curtain,Cologne,4
Shower curtain,Columbus,2
Shower curtain,Dallas,3
Shower curtain,Darwin,1
Shower curtain,Denver,3
Shower curtain,Detroit,2
Shower curtain,Dortmund,7
Shower curtain,Dresden,4
Shower curtain,Duisburg,2
Shower curtain,Düsseldorf,3
Shower curtain,Edinburgh,4
Shower curtain,Edmonton,3
Shower curtain,El Paso,1
Shower curtain,Essen,2
Shower curtain,Fort Worth,13
Shower curtain,Frankfurt,29
Shower curtain,Fresno,2
Shower curtain,Geelong,9
Shower curtain,Glasgow,3
Shower curtain,Gold Coast,3
Shower curtain,Halifax,3
Shower curtain,Hamburg,3
Shower curtain,Hamilton,3
Shower curtain,Hanover,6
Shower curtain,Hobart,9
Shower curtain,Houston,3
Shower curtain,Hull,7
Shower curtain,Indianapolis,2
Shower curtain,Jacksonville,1
Shower curtain,Kansas City,3
Shower curtain,Kelowna,5
Shower curtain,Kitchener,5
Shower curtain,Las Vegas,1
Shower curtain,Launceston,6
Shower curtain,Leeds,6
Shower curtain,Leicester,5
Shower curtain,Leipzig,3
Shower curtain,Liverpool,5
Shower curtain,London,15
Shower curtain,Long Beach,3
Shower curtain,Los Angeles,1
Shower curtain,Louisville,1
Shower curtain,Mackay,8
Shower curtain,Manchester,4
Shower curtain,Melbourne,6
Shower curtain,Memphis,5
Shower curtain,Milwaukee,1
Shower curtain,Minneapolis,3
Shower curtain,Montreal,3
Shower curtain,Munich,3
Shower curtain,Münster,3
Shower curtain,Nashville,2
Shower curtain,New Orleans,5
Shower curtain,New York,13
Shower curtain,Newcastle,7
Shower curtain,Newcastle upon Tyne,2
Shower curtain,Nottingham,5
Shower curtain,Nuremberg,4
Shower curtain,Oakland,1
Shower curtain,Omaha,2
Shower curtain,Oshawa,5
Shower curtain,Ottawa,5
Shower curtain,Oxford,8
Shower curtain,Perth,4
Shower curtain,Philadelphia,2
Shower curtain,Phoenix,3
Shower curtain,Plymouth,7
Shower curtain,Portland,4
Shower curtain,Portsmouth,39
Shower curtain,Quebec City,6
Shower curtain,Raleigh,1
Shower curtain,Regina,3
Shower curtain,Sacramento,2
Shower curtain,San Antonio,3
Shower curtain,San Diego,4
Shower curtain,San Francisco,18
Shower curtain,San Jose,3
Shower curtain,Saskatoon,4
Shower curtain,Seattle,2
Shower curtain,Sheffield,3
Shower curtain,Southampton,5
Shower curtain,St. John's,3
Shower curtain,Stuttgart,4
Shower curtain,Sydney,5
Shower curtain,Toowoomba,9
Shower curtain,Toronto,4
Shower curtain,Townsville,7
Shower curtain,Tucson,2
Shower curtain,Vancouver,5
Shower curtain,Victoria,5
Shower curtain,Virginia Beach,1
Shower curtain,Washington,1
Shower curtain,Wichita,1
Shower curtain,Windsor,4
Shower curtain,Winnipeg,1
Shower curtain,Wollongong,4
Shower curtain,Wuppertal,2
Side-by-side refrigerator,Adelaide,7
Side-by-side refrigerator,Albuquerque,2
Side-by-side refrigerator,Albury-Wodonga,7
Side-by-side refrigerator,Arlington,4
Side-by-side refrigerator,Atlanta,4
Side-by-side refrigerator,Austin,7
Side-by-side refrigerator,Ballarat,2
Side-by-side refrigerator,Baltimore,5
Side-by-side refrigerator,Barrie,10
Side-by-side refrigerator,Belfast,5
Side-by-side refrigerator,Bendigo,3
Side-by-side refrigerator,Berlin,6
Side-by-side refrigerator,Bielefeld,3
Side-by-side refrigerator,Birmingham,8
Side-by-side refrigerator,Bochum,8
Side-by-side refrigerator,Bonn,6
Side-by-side refrigerator,Boston,2
Side-by-side refrigerator,Bremen,11
Side-by-side refrigerator,Brighton,9
Side-by-side refrigerator,Brisbane,9
Side-by-side refrigerator,Bristol,5
Side-by-side refrigerator,Cairns,11
Side-by-side refrigerator,Calgary,5
Side-by-side refrigerator,Canberra,6
Side-by-side refrigerator,Cardiff,8
Side-by-side refrigerator,Charlotte,3
Side-by-side refrigerator,Chicago,5
Side-by-side refrigerator,Cleveland,4
Side-by-side refrigerator,Cologne,3
Side-by-side refrigerator,Colorado Springs,4
Side-by-side refrigerator,Columbus,3
Side-by-side refrigerator,Dallas,4
Side-by-side refrigerator,Darwin,9
Side-by-side refrigerator,Denver,4
Side-by-side refrigerator,Detroit,2
Side-by-side refrigerator,Dortmund,5
Side-by-side refrigerator,Dresden,5
Side-by-side refrigerator,Duisburg,8
Side-by-side refrigerator,Düsseldorf,6
Side-by-side refrigerator,Edinburgh,6
Side-by-side refrigerator,Edmonton,5
Side-by-side refrigerator,El Paso,3
Side-by-side refrigerator,Essen,6
Side-by-side refrigerator,Fort Worth,2
Side-by-side refrigerator,Frankfurt,6
Side-by-side refrigerator,Fresno,3
Side-by-side refrigerator,Geelong,9
Side-by-side refrigerator,Glasgow,10
Side-by-side refrigerator,Gold Coast,7
Side-by-side refrigerator,Halifax,8
Side-by-side refrigerator,Hamburg,1
Side-by-side refrigerator,Hamilton,9
Side-by-side refrigerator,Hanover,3
Side-by-side refrigerator,Hobart,8
Side-by-side refrigerator,Houston,2
Side-by-side refrigerator,Hull,5
Side-by-side refrigerator,Indianapolis,3
Side-by-side refrigerator,Jacksonville,6
Side-by-side refrigerator,Kansas City,1
Side-by-side refrigerator,Kelowna,5
Side-by-side refrigerator,Kitchener,5
Side-by-side refrigerator,Las Vegas,2
Side-by-side refrigerator,Launceston,12
Side-by-side refrigerator,Leeds,5
Side-by-side refrigerator,Leicester,4
Side-by-side refrigerator,Leipzig,6
Side-by-side refrigerator,Liverpool,5
Side-by-side refrigerator,London,15
Side-by-side refrigerator,Long Beach,2
Side-by-side refrigerator,Los Angeles,2
Side-by-side refrigerator,Louisville,4
Side-by-side refrigerator,Mackay,6
Side-by-side refrigerator,Manchester,6
Side-by-side refrigerator,Melbourne,7
Side-by-side refrigerator,Memphis,2
Side-by-side refrigerator,Mesa,5
Side-by-side refrigerator,Miami,4
Side-by-side refrigerator,Milwaukee,2
Side-by-side refrigerator,Minneapolis,4
Side-by-side refrigerator,Montreal,8
Side-by-side refrigerator,Munich,4
Side-by-side refrigerator,Münster,8
Side-by-side refrigerator,Nashville,1
Side-by-side refrigerator,New Orleans,6
Side-by-side refrigerator,New York,3
Side-by-side refrigerator,Newcastle,7
Side-by-side refrigerator,Newcastle upon Tyne,2
Side-by-side refrigerator,Nottingham,8
Side-by-side refrigerator,Nuremberg,12
Side-by-side refrigerator,Oakland,2
Side-by-side refrigerator,Omaha,3
Side-by-side refrigerator,Oshawa,4
Side-by-side refrigerator,Ottawa,6
Side-by-side refrigerator,Oxford,6
Side-by-side refrigerator,Perth,10
Side-by-side refrigerator,Philadelphia,2
Side-by-side refrigerator,Phoenix,2
Side-by-side refrigerator,Plymouth,8
Side-by-side refrigerator,Portland,1
Side-by-side refrigerator,Portsmouth,9
Side-by-side refrigerator,Quebec City,3
Side-by-side refrigerator,Raleigh,1
Side-by-side refrigerator,Regina,8
Side-by-side refrigerator,Sacramento,4
Side-by-side refrigerator,San Antonio,1
Side-by-side refrigerator,San Diego,1
Side-by-side refrigerator,San Francisco,72
Side-by-side refrigerator,San Jose,4
Side-by-side refrigerator,Saskatoon,6
Side-by-side refrigerator,Seattle,3
Side-by-side refrigerator,Sheffield,6
Side-by-side refrigerator,Southampton,2
Side-by-side refrigerator,St. John's,6
Side-by-side refrigerator,Stuttgart,9
Side-by-side refrigerator,Sydney,4
Side-by-side refrigerator,Toowoomba,8
Side-by-side refrigerator,Toronto,6
Side-by-side refrigerator,Townsville,2
Side-by-side refrigerator,Tucson,2
Side-by-side refrigerator,Vancouver,4
Side-by-side refrigerator,Victoria,10
Side-by-side refrigerator,Virginia Beach,4
Side-by-side refrigerator,Washington,2
Side-by-side refrigerator,Wichita,3
Side-by-side refrigerator,Windsor,13
Side-by-side refrigerator,Winnipeg,6
Side-by-side refrigerator,Wollongong,7
Side-by-side refrigerator,Wuppertal,2
Sink,Adelaide,7
Sink,Albuquerque,1
Sink,Albury-Wodonga,4
Sink,Austin,1
Sink,Ballarat,4
Sink,Baltimore,3
Sink,Barrie,8
Sink,Belfast,4
Sink,Bendigo,4
Sink,Berlin,6
Sink,Bielefeld,4
Sink,Birmingham,1
Sink,Bochum,7
Sink,Bonn,11
Sink,Boston,19
Sink,Bremen,6
Sink,Brighton,5
Sink,Brisbane,7
Sink,Bristol,4
Sink,Cairns,2
Sink,Calgary,7
Sink,Canberra,8
Sink,Cardiff,2
Sink,Chicago,34
Sink,Cleveland,2
Sink,Cologne,9
Sink,Colorado Springs,3
Sink,Columbus,1
Sink,Dallas,3
Sink,Darwin,1
Sink,Denver,1
Sink,Detroit,4
Sink,Dortmund,6
Sink,Dresden,4
Sink,Duisburg,5
Sink,Düsseldorf,5
Sink,Edmonton,4
Sink,El Paso,3
Sink,Essen,5
Sink,Fort Worth,11
Sink,Frankfurt,20
Sink,Fresno,1
Sink,Geelong,7
Sink,Glasgow,3
Sink,Gold Coast,4
Sink,Halifax,3
Sink,Hamburg,7
Sink,Hamilton,7
Sink,Hanover,4
Sink,Hobart,4
Sink,Houston,1
Sink,Hull,4
Sink,Indianapolis,2
Sink,Jacksonville,1
Sink,Kelowna,3
Sink,Kitchener,9
Sink,Las Vegas,1
Sink,Launceston,9
Sink,Leeds,3
Sink,Leicester,8
Sink,Leipzig,6
Sink,Liverpool,1
Sink,London,7
Sink,Long Beach,3
Sink,Louisville,3
Sink,Mackay,2
Sink,Manchester,4
Sink,Melbourne,7
Sink,Memphis,1
Sink,Mesa,4
Sink,Miami,3
Sink,Milwaukee,3
Sink,Minneapolis,2
Sink,Montreal,5
Sink,Munich,7
Sink,Münster,7
Sink,Nashville,2
Sink,New Orleans,1
Sink,New York,17
Sink,Newcastle,3
Sink,Newcastle upon Tyne,5
Sink,Nottingham,7
Sink,Nuremberg,8
Sink,Oakland,2
Sink,Oklahoma City,3
Sink,Omaha,2
Sink,Oshawa,5
Sink,Ottawa,8
Sink,Oxford,3
Sink,Perth,2
Sink,Philadelphia,4
Sink,Phoenix,2
Sink,Plymouth,2
Sink,Portsmouth,44
Sink,Quebec City,5
Sink,Raleigh,2
Sink,Regina,4
Sink,Sacramento,1
Sink,San Antonio,2
Sink,San Francisco,33
Sink,San Jose,1
Sink,Saskatoon,6
Sink,Sheffield,5
Sink,Southampton,10
Sink,St. John's,6
Sink,Stuttgart,3
Sink,Sydney,4
Sink,Toowoomba,3
Sink,Toronto,4
Sink,Townsville,5
Sink,Tucson,4
Sink,Tulsa,3
Sink,Vancouver,3
Sink,Victoria,9
Sink,Virginia Beach,2
Sink,Washington,1
Sink,Wichita,1
Sink,Windsor,2
Sink,Winnipeg,5
Sink,Wollongong,4
Sink,Wuppertal,6
Skinny jeans,Adelaide,5
Skinny jeans,Albuquerque,4
Skinny jeans,Albury-Wodonga,5
Skinny jeans,Arlington,3
Skinny jeans,Atlanta,2
Skinny jeans,Austin,4
Skinny jeans,Ballarat,5
Skinny jeans,Baltimore,5
Skinny jeans,Barrie,6
Skinny jeans,Belfast,4
Skinny jeans,Bendigo,7
Skinny jeans,Berlin,5
Skinny jeans,Bielefeld,7
Skinny jeans,Birmingham,3
Skinny jeans,Bochum,3
Skinny jeans,Bonn,2
Skinny jeans,Boston,22
Skinny jeans,Bremen,3
Skinny jeans,Brighton,7
Skinny jeans,Brisbane,2
Skinny jeans,Bristol,6
Skinny jeans,Cairns,5
Skinny jeans,Calgary,5
Skinny jeans,Canberra,4
Skinny jeans,Cardiff,1
Skinny jeans,Charlotte,3
Skinny jeans,Chicago,40
Skinny jeans,Cleveland,2
Skinny jeans,Cologne,5
Skinny jeans,Colorado Springs,4
Skinny jeans,Columbus,1
Skinny jeans,Darwin,4
Skinny jeans,Denver,3
Skinny jeans,Detroit,4
Skinny jeans,Dortmund,4
Skinny jeans,Dresden,4
Skinny jeans,Duisburg,3
Skinny jeans,Düsseldorf,7
Skinny jeans,Edinburgh,5
Skinny jeans,Edmonton,2
Skinny jeans,El Paso,3
Skinny jeans,Essen,2
Skinny jeans,Fort Worth,11
Skinny jeans,Frankfurt,17
Skinny jeans,Fresno,2
Skinny jeans,Geelong,5
Skinny jeans,Glasgow,5
Skinny jeans,Gold Coast,6
