Product,City,Allocated_Quantity
Smart refrigerator,Seattle,0.0
French door refrigerator,Manchester,0.0
Black refrigerator,Halifax,0.0
Counter-depth refrigerator,Albury-Wodonga,0.0
Side-by-side refrigerator,Wollongong,0.0
Side-by-side refrigerator,Darwin,0.0
French door refrigerator,Kelowna,0.0
Black refrigerator,Brighton,0.0
Smart refrigerator,Gold Coast,0.0
Compact refrigerator,Plymouth,0.0
Compact refrigerator,Virginia Beach,0.0
Compact refrigerator,Brisbane,0.0
French door refrigerator,London,0.0
Mini fridge,Barrie,0.0
Top-freezer refrigerator,Brisbane,0.0
Compact refrigerator,Oxford,0.0
Counter-depth refrigerator,Newcastle,0.0
French door refrigerator,Melbourne,0.0
Smart refrigerator,Tucson,0.0
Mini fridge,Halifax,0.0
Bottom-freezer refrigerator,Hull,0.0
Bottom-freezer refrigerator,Liverpool,0.0
Compact refrigerator,Charlotte,0.0
Mini fridge,Hull,0.0
Compact refrigerator,Oklahoma City,0.0
Top-freezer refrigerator,Cardiff,0.0
Counter-depth refrigerator,Barrie,0.0
Top-freezer refrigerator,Portsmouth,0.0
Compact refrigerator,Canberra,0.0
French door refrigerator,Detroit,0.0
Mini fridge,Omaha,0.0
Bottom-freezer refrigerator,Dortmund,0.0
Top-freezer refrigerator,Tucson,0.0
Compact refrigerator,Leipzig,0.0
Stainless steel refrigerator,Berlin,0.0
Mini fridge,Newcastle,0.0
Top-freezer refrigerator,Kitchener,0.0
Black refrigerator,Virginia Beach,0.0
Top-freezer refrigerator,Bendigo,0.0
Mini fridge,Plymouth,0.0
Compact refrigerator,St. John's,0.0
Top-freezer refrigerator,San Antonio,0.0
Top-freezer refrigerator,Münster,0.0
Top-freezer refrigerator,Liverpool,0.0
Side-by-side refrigerator,Bochum,0.0
Black refrigerator,Bochum,0.0
Side-by-side refrigerator,St. John's,0.0
Smart refrigerator,Oshawa,0.0
Mini fridge,Ballarat,0.0
Mini fridge,Hanover,0.0
Black refrigerator,Hull,0.0
Counter-depth refrigerator,Hanover,0.0
Side-by-side refrigerator,Toronto,0.0
Bottom-freezer refrigerator,Nottingham,0.0
French door refrigerator,Hobart,0.0
Mini fridge,Dortmund,0.0
Side-by-side refrigerator,Portsmouth,0.0
French door refrigerator,Plymouth,0.0
Side-by-side refrigerator,Leicester,0.0
Counter-depth refrigerator,Winnipeg,0.0
Stainless steel refrigerator,San Antonio,0.0
Mini fridge,Oklahoma City,0.0
Black refrigerator,Detroit,0.0
Mini fridge,Cardiff,0.0
Counter-depth refrigerator,Portland,0.0
Bottom-freezer refrigerator,Kitchener,0.0
Smart refrigerator,Nottingham,0.0
Stainless steel refrigerator,Albuquerque,0.0
Compact refrigerator,Chicago,0.0
Black refrigerator,Bristol,0.0
Stainless steel refrigerator,Geelong,0.0
Bottom-freezer refrigerator,London,0.0
Bottom-freezer refrigerator,Gold Coast,0.0
Top-freezer refrigerator,Halifax,0.0
Smart refrigerator,Chicago,0.0
Black refrigerator,Düsseldorf,0.0
Mini fridge,Hamburg,0.0
Bottom-freezer refrigerator,Frankfurt,0.0
Bottom-freezer refrigerator,Perth,0.0
Top-freezer refrigerator,Dresden,0.0
Compact refrigerator,Belfast,0.0
Counter-depth refrigerator,Tucson,0.0
Black refrigerator,Regina,0.0
Black refrigerator,Essen,0.0
French door refrigerator,Virginia Beach,0.0
Compact refrigerator,Hull,0.0
Top-freezer refrigerator,Stuttgart,0.0
Bottom-freezer refrigerator,Cologne,0.0
French door refrigerator,Charlotte,0.0
Top-freezer refrigerator,Newcastle,0.0
Smart refrigerator,Oklahoma City,0.0
Counter-depth refrigerator,Quebec City,0.0
French door refrigerator,San Jose,0.0
Top-freezer refrigerator,Düsseldorf,0.0
Black refrigerator,Cologne,0.0
Side-by-side refrigerator,Mesa,0.0
Side-by-side refrigerator,Seattle,0.0
Mini fridge,Raleigh,0.0
Compact refrigerator,Stuttgart,0.0
Side-by-side refrigerator,San Antonio,0.0
Compact refrigerator,Toronto,0.0
Stainless steel refrigerator,Cairns,0.0
Counter-depth refrigerator,Oshawa,0.0
Mini fridge,Wuppertal,0.0
Top-freezer refrigerator,Perth,0.0
French door refrigerator,Bristol,0.0
Side-by-side refrigerator,Melbourne,0.0
Top-freezer refrigerator,Nottingham,0.0
Side-by-side refrigerator,Kitchener,0.0
Stainless steel refrigerator,Tulsa,0.0
Counter-depth refrigerator,Dortmund,0.0
Mini fridge,Bristol,0.0
Top-freezer refrigerator,New Orleans,0.0
Black refrigerator,Hobart,0.0
Black refrigerator,Milwaukee,0.0
Bottom-freezer refrigerator,Leeds,0.0
Top-freezer refrigerator,Sheffield,0.0
Counter-depth refrigerator,Chicago,0.0
Smart refrigerator,Frankfurt,0.0
Smart refrigerator,Virginia Beach,0.0
Side-by-side refrigerator,Detroit,0.0
Bottom-freezer refrigerator,Bristol,0.0
Counter-depth refrigerator,Darwin,0.0
Bottom-freezer refrigerator,Baltimore,0.0
Stainless steel refrigerator,Sydney,0.0
Compact refrigerator,Hanover,0.0
Top-freezer refrigerator,Glasgow,0.0
Mini fridge,Wollongong,0.0
Counter-depth refrigerator,Dresden,0.0
Stainless steel refrigerator,Louisville,0.0
Counter-depth refrigerator,Calgary,0.0
Bottom-freezer refrigerator,Hamilton,0.0
Counter-depth refrigerator,Munich,0.0
Mini fridge,San Diego,0.0
French door refrigerator,Austin,0.0
Compact refrigerator,Victoria,0.0
Compact refrigerator,Wuppertal,0.0
French door refrigerator,Oklahoma City,0.0
Counter-depth refrigerator,Milwaukee,0.0
Smart refrigerator,Bendigo,0.0
Bottom-freezer refrigerator,Leipzig,0.0
Mini fridge,Launceston,0.0
Side-by-side refrigerator,Münster,0.0
Side-by-side refrigerator,Minneapolis,0.0
Compact refrigerator,Vancouver,0.0
Counter-depth refrigerator,Münster,0.0
French door refrigerator,Victoria,0.0
Black refrigerator,Gold Coast,0.0
Bottom-freezer refrigerator,New Orleans,0.0
Side-by-side refrigerator,Edmonton,0.0
Counter-depth refrigerator,Arlington,0.0
Smart refrigerator,Edmonton,0.0
Counter-depth refrigerator,Memphis,0.0
Side-by-side refrigerator,Munich,0.0
Side-by-side refrigerator,Wuppertal,0.0
Bottom-freezer refrigerator,Cardiff,0.0
Top-freezer refrigerator,Canberra,0.0
Smart refrigerator,Plymouth,0.0
Top-freezer refrigerator,Los Angeles,0.0
French door refrigerator,Dallas,0.0
Stainless steel refrigerator,Arlington,0.0
French door refrigerator,Canberra,0.0
Counter-depth refrigerator,Bonn,0.0
Stainless steel refrigerator,Memphis,0.0
Counter-depth refrigerator,Virginia Beach,0.0
Compact refrigerator,Boston,0.0
Bottom-freezer refrigerator,Berlin,0.0
Top-freezer refrigerator,London,0.0
Side-by-side refrigerator,Dortmund,0.0
Top-freezer refrigerator,Southampton,0.0
Compact refrigerator,Edmonton,0.0
Black refrigerator,Fresno,0.0
Compact refrigerator,Winnipeg,0.0
Top-freezer refrigerator,Geelong,0.0
Smart refrigerator,Wichita,0.0
Smart refrigerator,Townsville,0.0
Counter-depth refrigerator,Windsor,0.0
Stainless steel refrigerator,Nuremberg,0.0
Smart refrigerator,Sydney,0.0
Stainless steel refrigerator,Jacksonville,0.0
Black refrigerator,Townsville,0.0
Bottom-freezer refrigerator,Newcastle upon Tyne,0.0
French door refrigerator,Brisbane,0.0
Black refrigerator,Toowoomba,0.0
Mini fridge,Geelong,0.0
Mini fridge,New Orleans,0.0
Mini fridge,Toowoomba,0.0
Mini fridge,Nottingham,0.0
Counter-depth refrigerator,Charlotte,0.0
Stainless steel refrigerator,Montreal,0.0
Mini fridge,Frankfurt,0.0
Compact refrigerator,Ottawa,0.0
Bottom-freezer refrigerator,Geelong,0.0
Stainless steel refrigerator,Quebec City,0.0
Bottom-freezer refrigerator,Austin,0.0
Black refrigerator,Albury-Wodonga,0.0
Black refrigerator,Brisbane,0.0
Bottom-freezer refrigerator,Detroit,0.0
French door refrigerator,Seattle,0.0
Top-freezer refrigerator,Cairns,0.0
Counter-depth refrigerator,Leipzig,0.0
Mini fridge,London,0.0
Compact refrigerator,Perth,0.0
Counter-depth refrigerator,Philadelphia,0.0
Smart refrigerator,Barrie,0.0
Smart refrigerator,Memphis,0.0
Stainless steel refrigerator,Oakland,0.0
French door refrigerator,Perth,0.0
Counter-depth refrigerator,Bielefeld,0.0
Stainless steel refrigerator,Bielefeld,0.0
Side-by-side refrigerator,Brisbane,0.0
Smart refrigerator,Manchester,0.0
Mini fridge,Indianapolis,0.0
Mini fridge,Oakland,0.0
Top-freezer refrigerator,Wollongong,0.0
Stainless steel refrigerator,Regina,0.0
Side-by-side refrigerator,Winnipeg,0.0
Mini fridge,Calgary,0.0
Bottom-freezer refrigerator,Albuquerque,0.0
Mini fridge,Darwin,0.0
Smart refrigerator,Adelaide,0.0
French door refrigerator,Leipzig,0.0
Smart refrigerator,Munich,0.0
Bottom-freezer refrigerator,Kelowna,0.0
French door refrigerator,Sacramento,0.0
Compact refrigerator,Fresno,0.0
Top-freezer refrigerator,Memphis,0.0
Mini fridge,Berlin,0.0
Black refrigerator,Saskatoon,0.0
Side-by-side refrigerator,Cleveland,0.0
Mini fridge,Fort Worth,0.0
Compact refrigerator,Bonn,0.0
Side-by-side refrigerator,Phoenix,0.0
Smart refrigerator,Detroit,0.0
French door refrigerator,Münster,0.0
Smart refrigerator,Louisville,0.0
French door refrigerator,Bendigo,0.0
Smart refrigerator,Nuremberg,0.0
Side-by-side refrigerator,Mackay,0.0
Counter-depth refrigerator,Belfast,0.0
Bottom-freezer refrigerator,Wichita,0.0
French door refrigerator,Colorado Springs,0.0
Side-by-side refrigerator,Leipzig,0.0
Smart refrigerator,Albury-Wodonga,0.0
Stainless steel refrigerator,Mackay,0.0
Mini fridge,Cairns,0.0
Stainless steel refrigerator,Toronto,0.0
Top-freezer refrigerator,Cologne,0.0
Compact refrigerator,Denver,0.0
Side-by-side refrigerator,Kansas City,0.0
Smart refrigerator,Sacramento,0.0
French door refrigerator,Frankfurt,0.0
Smart refrigerator,Portsmouth,0.0
Top-freezer refrigerator,Sydney,0.0
Mini fridge,Toronto,0.0
Counter-depth refrigerator,Hamilton,0.0
French door refrigerator,Belfast,0.0
Bottom-freezer refrigerator,Dresden,0.0
Compact refrigerator,Bremen,0.0
Compact refrigerator,Albury-Wodonga,0.0
Smart refrigerator,Cardiff,0.0
Stainless steel refrigerator,Ottawa,0.0
Side-by-side refrigerator,Columbus,0.0
Side-by-side refrigerator,Geelong,0.0
Counter-depth refrigerator,Wollongong,0.0
Top-freezer refrigerator,Nuremberg,0.0
Black refrigerator,Perth,0.0
Mini fridge,Victoria,0.0
Counter-depth refrigerator,Hamburg,0.0
Smart refrigerator,Bielefeld,0.0
Mini fridge,Townsville,0.0
Smart refrigerator,Fort Worth,0.0
Mini fridge,Las Vegas,0.0
Mini fridge,Tulsa,0.0
Mini fridge,Albury-Wodonga,0.0
Bottom-freezer refrigerator,Hamburg,0.0
Stainless steel refrigerator,Hanover,0.0
Top-freezer refrigerator,Albury-Wodonga,0.0
Smart refrigerator,Phoenix,0.0
Compact refrigerator,Jacksonville,0.0
Stainless steel refrigerator,Nashville,0.0
Counter-depth refrigerator,Los Angeles,0.0
Side-by-side refrigerator,Louisville,0.0
Counter-depth refrigerator,New Orleans,0.0
Stainless steel refrigerator,Boston,0.0
Smart refrigerator,Dortmund,0.0
French door refrigerator,Halifax,0.0
Black refrigerator,Houston,0.0
Bottom-freezer refrigerator,Sacramento,0.0
Top-freezer refrigerator,Toowoomba,0.0
Stainless steel refrigerator,Birmingham,0.0
Compact refrigerator,Münster,0.0
Stainless steel refrigerator,Calgary,0.0
Mini fridge,Bielefeld,0.0
Counter-depth refrigerator,Boston,0.0
Compact refrigerator,San Antonio,0.0
Compact refrigerator,Düsseldorf,0.0
Compact refrigerator,Regina,0.0
Top-freezer refrigerator,Denver,0.0
Mini fridge,Colorado Springs,0.0
Side-by-side refrigerator,New Orleans,0.0
Bottom-freezer refrigerator,Omaha,0.0
Stainless steel refrigerator,Seattle,0.0
French door refrigerator,Tulsa,0.0
Bottom-freezer refrigerator,Jacksonville,0.0
Compact refrigerator,Minneapolis,0.0
Stainless steel refrigerator,Barrie,0.0
Compact refrigerator,Gold Coast,0.0
Compact refrigerator,Memphis,0.0
Side-by-side refrigerator,Frankfurt,0.0
Top-freezer refrigerator,Plymouth,0.0
Counter-depth refrigerator,Tulsa,0.0
French door refrigerator,Indianapolis,0.0
Mini fridge,Sydney,0.0
Smart refrigerator,Albuquerque,0.0
Black refrigerator,Münster,0.0
Counter-depth refrigerator,Wichita,0.0
French door refrigerator,Edmonton,0.0
Bottom-freezer refrigerator,Windsor,0.0
Top-freezer refrigerator,Louisville,0.0
Side-by-side refrigerator,Indianapolis,0.0
French door refrigerator,Adelaide,0.0
Counter-depth refrigerator,Dallas,0.0
French door refrigerator,Munich,0.0
Black refrigerator,Tulsa,0.0
French door refrigerator,Cardiff,0.0
Top-freezer refrigerator,Brighton,0.0
Bottom-freezer refrigerator,Arlington,0.0
Mini fridge,Manchester,0.0
Bottom-freezer refrigerator,Regina,0.0
Smart refrigerator,Glasgow,0.0
Stainless steel refrigerator,Albury-Wodonga,0.0
Black refrigerator,St. John's,0.0
Counter-depth refrigerator,Brighton,0.0
Smart refrigerator,Columbus,0.0
French door refrigerator,Ottawa,0.0
Side-by-side refrigerator,Edinburgh,0.0
Counter-depth refrigerator,Adelaide,0.0
Stainless steel refrigerator,Duisburg,0.0
Counter-depth refrigerator,Indianapolis,0.0
Stainless steel refrigerator,Townsville,0.0
Mini fridge,Mackay,0.0
Smart refrigerator,Toronto,0.0
Stainless steel refrigerator,Raleigh,0.0
Counter-depth refrigerator,Bremen,0.0
Mini fridge,Denver,0.0
Top-freezer refrigerator,Quebec City,0.0
French door refrigerator,San Antonio,0.0
Compact refrigerator,Arlington,0.0
French door refrigerator,Arlington,0.0
Compact refrigerator,Hobart,0.0
Bottom-freezer refrigerator,Bielefeld,0.0
Smart refrigerator,Wollongong,0.0
Smart refrigerator,London,0.0
Black refrigerator,Wichita,0.0
Black refrigerator,Adelaide,0.0
Counter-depth refrigerator,Leeds,0.0
Smart refrigerator,Montreal,0.0
Compact refrigerator,Windsor,0.0
Stainless steel refrigerator,Bremen,0.0
Mini fridge,Hamilton,0.0
Counter-depth refrigerator,Oxford,0.0
French door refrigerator,Calgary,0.0
Bottom-freezer refrigerator,Boston,0.0
Side-by-side refrigerator,Cologne,0.0
French door refrigerator,Jacksonville,0.0
Top-freezer refrigerator,Austin,0.0
Top-freezer refrigerator,New York,0.0
French door refrigerator,Ballarat,0.0
Compact refrigerator,Tulsa,0.0
Side-by-side refrigerator,Victoria,0.0
Compact refrigerator,Frankfurt,0.0
Top-freezer refrigerator,Launceston,0.0
Smart refrigerator,Oakland,0.0
Smart refrigerator,Los Angeles,0.0
Black refrigerator,Portsmouth,0.0
Stainless steel refrigerator,Austin,0.0
Stainless steel refrigerator,Houston,0.0
Mini fridge,Milwaukee,0.0
Side-by-side refrigerator,Saskatoon,0.0
Counter-depth refrigerator,Hull,0.0
Bottom-freezer refrigerator,Tucson,0.0
Mini fridge,Leipzig,0.0
Top-freezer refrigerator,Victoria,0.0
Stainless steel refrigerator,Baltimore,0.0
Stainless steel refrigerator,Saskatoon,0.0
Black refrigerator,Albuquerque,0.0
Top-freezer refrigerator,Arlington,0.0
Stainless steel refrigerator,London,0.0
Stainless steel refrigerator,Munich,0.0
Counter-depth refrigerator,Baltimore,0.0
French door refrigerator,Fresno,0.0
Mini fridge,Arlington,0.0
Bottom-freezer refrigerator,Münster,0.0
Stainless steel refrigerator,Halifax,0.0
Top-freezer refrigerator,Phoenix,0.0
Side-by-side refrigerator,El Paso,0.0
Compact refrigerator,Houston,0.0
Top-freezer refrigerator,Jacksonville,0.0
Counter-depth refrigerator,Cairns,0.0
Side-by-side refrigerator,,0.0
Bottom-freezer refrigerator,Chicago,0.0
Mini fridge,Liverpool,0.0
Counter-depth refrigerator,Halifax,0.0
Black refrigerator,Stuttgart,0.0
French door refrigerator,Windsor,0.0
Mini fridge,Baltimore,0.0
French door refrigerator,Wichita,0.0
Top-freezer refrigerator,Houston,0.0
Stainless steel refrigerator,Edinburgh,0.0
Mini fridge,Newcastle upon Tyne,0.0
Compact refrigerator,Munich,0.0
Mini fridge,Winnipeg,0.0
Compact refrigerator,Sydney,0.0
Stainless steel refrigerator,Stuttgart,0.0
Side-by-side refrigerator,Townsville,0.0
Mini fridge,Kansas City,0.0
Mini fridge,Austin,0.0
Smart refrigerator,Newcastle,0.0
Stainless steel refrigerator,Windsor,0.0
Top-freezer refrigerator,Las Vegas,0.0
Stainless steel refrigerator,Atlanta,0.0
Black refrigerator,Raleigh,0.0
French door refrigerator,Portland,0.0
Counter-depth refrigerator,Omaha,0.0
Bottom-freezer refrigerator,Oshawa,0.0
Top-freezer refrigerator,San Francisco,0.0
Stainless steel refrigerator,Cologne,0.0
Top-freezer refrigerator,Leipzig,0.0
Top-freezer refrigerator,Regina,0.0
Counter-depth refrigerator,Toronto,0.0
Stainless steel refrigerator,Perth,0.0
Stainless steel refrigerator,Ballarat,0.0
Top-freezer refrigerator,Colorado Springs,0.0
Side-by-side refrigerator,San Francisco,0.0
Mini fridge,Charlotte,0.0
Top-freezer refrigerator,Chicago,0.0
Side-by-side refrigerator,Oakland,0.0
French door refrigerator,Wollongong,0.0
Bottom-freezer refrigerator,Indianapolis,0.0
French door refrigerator,Columbus,0.0
Smart refrigerator,Belfast,0.0
Side-by-side refrigerator,Boston,0.0
Compact refrigerator,Detroit,0.0
Counter-depth refrigerator,Glasgow,0.0
Counter-depth refrigerator,Detroit,0.0
Bottom-freezer refrigerator,Calgary,0.0
Compact refrigerator,Leeds,0.0
Smart refrigerator,Ballarat,0.0
Smart refrigerator,Jacksonville,0.0
Stainless steel refrigerator,Adelaide,0.0
Side-by-side refrigerator,Denver,0.0
Mini fridge,Chicago,0.0
Side-by-side refrigerator,Charlotte,0.0
Bottom-freezer refrigerator,Barrie,0.0
Compact refrigerator,Edinburgh,0.0
Counter-depth refrigerator,Townsville,0.0
Bottom-freezer refrigerator,Duisburg,0.0
Side-by-side refrigerator,Chicago,0.0
Mini fridge,El Paso,0.0
Mini fridge,Bremen,0.0
Counter-depth refrigerator,San Diego,0.0
Smart refrigerator,Regina,0.0
Bottom-freezer refrigerator,Virginia Beach,0.0
Black refrigerator,Wuppertal,0.0
Counter-depth refrigerator,Kansas City,0.0
French door refrigerator,Bonn,0.0
Smart refrigerator,Las Vegas,0.0
Compact refrigerator,Wollongong,0.0
Black refrigerator,Long Beach,0.0
Smart refrigerator,Leicester,0.0
Compact refrigerator,Atlanta,0.0
Smart refrigerator,Winnipeg,0.0
Side-by-side refrigerator,Quebec City,0.0
Counter-depth refrigerator,Bristol,0.0
French door refrigerator,Vancouver,0.0
Black refrigerator,Las Vegas,0.0
Black refrigerator,Atlanta,0.0
Top-freezer refrigerator,Bonn,0.0
Side-by-side refrigerator,Nottingham,0.0
Top-freezer refrigerator,Nashville,0.0
Counter-depth refrigerator,Long Beach,0.0
Side-by-side refrigerator,Oshawa,0.0
Counter-depth refrigerator,Bendigo,0.0
Compact refrigerator,Sheffield,0.0
Stainless steel refrigerator,Victoria,0.0
Top-freezer refrigerator,Oakland,0.0
Black refrigerator,Leicester,0.0
Mini fridge,Ottawa,0.0
Side-by-side refrigerator,Raleigh,0.0
Side-by-side refrigerator,Berlin,0.0
Stainless steel refrigerator,Canberra,0.0
Compact refrigerator,Brighton,0.0
Counter-depth refrigerator,Frankfurt,0.0
Counter-depth refrigerator,Melbourne,0.0
Stainless steel refrigerator,Minneapolis,0.0
Black refrigerator,Edmonton,0.0
Black refrigerator,Canberra,0.0
Bottom-freezer refrigerator,Hobart,0.0
Counter-depth refrigerator,Victoria,0.0
Bottom-freezer refrigerator,Fort Worth,0.0
Top-freezer refrigerator,Detroit,0.0
Stainless steel refrigerator,St. John's,0.0
Bottom-freezer refrigerator,Bremen,0.0
Counter-depth refrigerator,Fresno,0.0
Stainless steel refrigerator,Kitchener,0.0
French door refrigerator,Newcastle upon Tyne,0.0
Side-by-side refrigerator,Fort Worth,0.0
Compact refrigerator,Albuquerque,0.0
Compact refrigerator,Darwin,0.0
Side-by-side refrigerator,Hull,0.0
Top-freezer refrigerator,Philadelphia,0.0
Stainless steel refrigerator,Virginia Beach,0.0
Mini fridge,Münster,0.0
Compact refrigerator,Manchester,0.0
Black refrigerator,Cairns,0.0
French door refrigerator,Newcastle,0.0
French door refrigerator,Oshawa,0.0
French door refrigerator,Duisburg,0.0
Compact refrigerator,Launceston,0.0
Compact refrigerator,Long Beach,0.0
French door refrigerator,Washington,0.0
Mini fridge,Virginia Beach,0.0
Counter-depth refrigerator,El Paso,0.0
Black refrigerator,Oakland,0.0
Black refrigerator,Nashville,0.0
Smart refrigerator,San Jose,0.0
Stainless steel refrigerator,Bristol,0.0
Top-freezer refrigerator,Kansas City,0.0
Black refrigerator,Windsor,0.0
